"";"CD_PROGRAMA_IES";"ID_PROJETO";"DFPP";"QMP";"DFCP"
"44913";"33002010175P4";351512;1;1;1
"44914";"33002010175P4";373127;1;1;1
"44915";"33002010175P4";373179;2;1;2
"44916";"33002010175P4";373205;5;4;1,25
"44917";"33002010175P4";383056;1;1;1
"44918";"33002010176P0";268674;1;1;1
"44919";"33002010176P0";273253;1;1;1
"44920";"33002010176P0";278239;4;3;1,33333333333333
"44921";"33002010176P0";286288;2;4;0,5
"44922";"33002010176P0";289446;1;1;1
"44923";"33002010176P0";289819;1;1;1
"44924";"33002010176P0";293193;2;1;2
"44925";"33002010176P0";293301;2;1;2
"44926";"33002010176P0";293359;1;1;1
"44927";"33002010176P0";297755;2;1;2
"44928";"33002010176P0";297827;1;1;1
"44929";"33002010176P0";297894;1;1;1
"44930";"33002010176P0";324961;1;1;1
"44931";"33002010176P0";324968;1;1;1
"44932";"33002010176P0";324995;1;1;1
"44933";"33002010176P0";325073;1;1;1
"44934";"33002010176P0";325163;2;3;0,666666666666667
"44935";"33002010176P0";325273;3;3;1
"44936";"33002010176P0";326048;1;1;1
"44937";"33002010176P0";326275;1;1;1
"44938";"33002010176P0";326286;1;1;1
"44939";"33002010176P0";417824;6;5;1,2
"44940";"33002010176P0";417835;1;1;1
"44941";"33002010176P0";417845;1;1;1
"44942";"33002010176P0";417854;9;8;1,125
"44943";"33002010176P0";417863;1;1;1
"44944";"33002010176P0";417891;5;4;1,25
"44945";"33002010177P7";339330;2;5;0,4
"44946";"33002010177P7";339335;2;3;0,666666666666667
"44947";"33002010182P0";354860;5;9;0,555555555555556
"44948";"33002010182P0";354861;5;9;0,555555555555556
"44949";"33002010182P0";354862;6;9;0,666666666666667
"44950";"33002010182P0";354864;4;8;0,5
"44951";"33002010182P0";354865;6;19;0,315789473684211
"44952";"33002010182P0";354866;6;7;0,857142857142857
"44953";"33002010182P0";354867;6;7;0,857142857142857
"44954";"33002010182P0";354881;4;5;0,8
"44955";"33002010186P6";320101;1;2;0,5
"44956";"33002010186P6";320189;3;8;0,375
"44957";"33002010186P6";320205;2;2;1
"44958";"33002010186P6";320262;3;8;0,375
"44959";"33002010188P9";369044;3;3;1
"44960";"33002010188P9";371671;1;1;1
"44961";"33002010188P9";371680;2;1;2
"44962";"33002010188P9";371682;2;2;1
"44963";"33002010190P3";405400;2;2;1
"44964";"33002010191P0";289163;1;1;1
"44965";"33002010191P0";289218;1;1;1
"44966";"33002010191P0";289824;1;1;1
"44967";"33002010191P0";289910;1;1;1
"44968";"33002010191P0";289958;1;1;1
"44969";"33002010191P0";290002;1;1;1
"44970";"33002010191P0";290038;1;1;1
"44971";"33002010191P0";292434;2;3;0,666666666666667
"44972";"33002010194P9";266310;2;2;1
"44973";"33002010194P9";276060;1;1;1
"44974";"33002010194P9";283578;2;4;0,5
"44975";"33002010194P9";287269;1;1;1
"44976";"33002010194P9";288432;1;1;1
"44977";"33002010194P9";288444;1;1;1
"44978";"33002010194P9";288723;1;1;1
"44979";"33002010194P9";291577;1;1;1
"44980";"33002010194P9";291583;1;1;1
"44981";"33002010194P9";291610;2;2;1
"44982";"33002010194P9";295384;2;2;1
"44983";"33002010194P9";295398;2;1;2
"44984";"33002010194P9";296744;1;1;1
"44985";"33002010194P9";297471;1;1;1
"44986";"33002010194P9";297999;1;1;1
"44987";"33002010194P9";298086;1;1;1
"44988";"33002010194P9";298095;1;1;1
"44989";"33002010194P9";298096;1;1;1
"44990";"33002010194P9";298100;1;3;0,333333333333333
"44991";"33002010194P9";298122;1;1;1
"44992";"33002010194P9";298124;1;1;1
"44993";"33002010194P9";298127;1;1;1
"44994";"33002010194P9";304623;1;3;0,333333333333333
"44995";"33002010194P9";304649;1;2;0,5
"44996";"33002010194P9";304668;1;1;1
"44997";"33002010194P9";305653;1;1;1
"44998";"33002010194P9";305685;1;1;1
"44999";"33002010194P9";305711;1;1;1
"45000";"33002010194P9";305714;1;2;0,5
"45001";"33002010194P9";310200;2;2;1
"45002";"33002010194P9";310228;1;1;1
"45003";"33002010194P9";310284;1;1;1
"45004";"33002010194P9";310310;1;1;1
"45005";"33002010194P9";311852;1;1;1
"45006";"33002010194P9";312282;2;3;0,666666666666667
"45007";"33002010194P9";315680;1;3;0,333333333333333
"45008";"33002010194P9";316582;1;1;1
"45009";"33002010194P9";320105;1;1;1
"45010";"33002010194P9";320301;1;1;1
"45011";"33002010194P9";320305;1;1;1
"45012";"33002010194P9";320371;2;2;1
"45013";"33002010194P9";323318;2;1;2
"45014";"33002010194P9";325304;1;1;1
"45015";"33002010194P9";325328;1;1;1
"45016";"33002010194P9";325353;1;1;1
"45017";"33002010194P9";326082;1;1;1
"45018";"33002010194P9";326141;1;1;1
"45019";"33002010194P9";326881;2;4;0,5
"45020";"33002010194P9";327277;2;2;1
"45021";"33002010194P9";329347;3;5;0,6
"45022";"33002010194P9";331678;2;3;0,666666666666667
"45023";"33002010194P9";334938;1;1;1
"45024";"33002010194P9";343536;2;2;1
"45025";"33002010194P9";347307;2;2;1
"45026";"33002010194P9";347339;2;1;2
"45027";"33002010194P9";347699;3;4;0,75
"45028";"33002010194P9";347700;2;6;0,333333333333333
"45029";"33002010194P9";360571;2;2;1
"45030";"33002010194P9";360623;1;1;1
"45031";"33002010194P9";367642;2;1;2
"45032";"33002010194P9";367736;2;1;2
"45033";"33002010194P9";367872;1;2;0,5
"45034";"33002010194P9";368977;1;3;0,333333333333333
"45035";"33002010194P9";369263;1;2;0,5
"45036";"33002010194P9";371638;1;1;1
"45037";"33002010194P9";371654;1;2;0,5
"45038";"33002010194P9";373593;1;1;1
"45039";"33002010194P9";373617;1;1;1
"45040";"33002010194P9";373666;1;1;1
"45041";"33002010194P9";374290;1;1;1
"45042";"33002010194P9";374302;1;2;0,5
"45043";"33002010194P9";374308;1;2;0,5
"45044";"33002010194P9";378047;1;2;0,5
"45045";"33002010194P9";378057;1;3;0,333333333333333
"45046";"33002010194P9";382586;1;1;1
"45047";"33002010194P9";382595;1;1;1
"45048";"33002010194P9";389855;2;2;1
"45049";"33002010194P9";390393;2;2;1
"45050";"33002010194P9";390451;2;2;1
"45051";"33002010194P9";391302;2;2;1
"45052";"33002010194P9";391360;1;1;1
"45053";"33002010194P9";391700;2;2;1
"45054";"33002010194P9";391881;1;2;0,5
"45055";"33002010194P9";395694;1;3;0,333333333333333
"45056";"33002010194P9";408823;1;2;0,5
"45057";"33002010194P9";408834;2;2;1
"45058";"33002010194P9";408839;1;2;0,5
"45059";"33002010194P9";411981;1;2;0,5
"45060";"33002010194P9";411982;1;2;0,5
"45061";"33002010194P9";412316;1;2;0,5
"45062";"33002010194P9";412800;1;1;1
"45063";"33002010194P9";414946;2;1;2
"45064";"33002010194P9";414954;2;1;2
"45065";"33002010194P9";418371;1;2;0,5
"45066";"33002010194P9";418523;2;1;2
"45067";"33002010195P5";268291;1;1;1
"45068";"33002010195P5";271535;4;5;0,8
"45069";"33002010195P5";271690;2;2;1
"45070";"33002010195P5";271698;3;3;1
"45071";"33002010195P5";271719;2;2;1
"45072";"33002010195P5";305743;5;4;1,25
"45073";"33002010195P5";309965;2;1;2
"45074";"33002010195P5";310090;4;4;1
"45075";"33002010195P5";311391;5;3;1,66666666666667
"45076";"33002010195P5";311441;3;3;1
"45077";"33002010195P5";311500;2;2;1
"45078";"33002010195P5";311736;2;1;2
"45079";"33002010195P5";312818;4;2;2
"45080";"33002010195P5";313446;2;4;0,5
"45081";"33002010195P5";373252;4;5;0,8
"45082";"33002010198P4";280352;4;4;1
"45083";"33002010198P4";307283;3;3;1
"45084";"33002010198P4";308902;3;4;0,75
"45085";"33002010198P4";308917;1;1;1
"45086";"33002010198P4";308944;1;1;1
"45087";"33002010198P4";308955;2;2;1
"45088";"33002010198P4";308956;6;5;1,2
"45089";"33002010200P9";282009;4;4;1
"45090";"33002010200P9";380836;3;3;1
"45091";"33002010202P1";287302;2;2;1
"45092";"33002010202P1";287303;3;4;0,75
"45093";"33002010202P1";312617;3;4;0,75
"45094";"33002010202P1";312629;2;2;1
"45095";"33002010202P1";312697;2;3;0,666666666666667
"45096";"33002010202P1";359243;3;4;0,75
"45097";"33002010202P1";359250;1;1;1
"45098";"33002010202P1";359355;2;4;0,5
"45099";"33002010202P1";386854;1;2;0,5
"45100";"33002010202P1";386855;1;1;1
"45101";"33002010202P1";386856;1;1;1
"45102";"33002010202P1";422177;2;1;2
"45103";"33002010202P1";422179;1;2;0,5
"45104";"33002010202P1";422181;1;2;0,5
"45105";"33002010202P1";422183;1;2;0,5
"45106";"33002010202P1";422186;1;1;1
"45107";"33002010202P1";422194;3;2;1,5
"45108";"33002010202P1";422195;2;1;2
"45109";"33002010202P1";422197;1;2;0,5
"45110";"33002010202P1";422198;2;3;0,666666666666667
"45111";"33002010202P1";422199;1;2;0,5
"45112";"33002010202P1";422201;1;1;1
"45113";"33002010202P1";422202;1;2;0,5
"45114";"33002010202P1";422203;2;2;1
"45115";"33002010203P8";269373;7;8;0,875
"45116";"33002010203P8";272391;1;1;1
"45117";"33002010203P8";298787;3;6;0,5
"45118";"33002010203P8";316791;1;1;1
"45119";"33002010203P8";317331;4;5;0,8
"45120";"33002010203P8";317358;2;1;2
"45121";"33002010203P8";317382;4;6;0,666666666666667
"45122";"33002010203P8";321322;1;1;1
"45123";"33002010203P8";321729;3;4;0,75
"45124";"33002010203P8";321785;3;9;0,333333333333333
"45125";"33002010203P8";349333;2;3;0,666666666666667
"45126";"33002010203P8";418436;4;2;2
"45127";"33002010204P4";264594;1;1;1
"45128";"33002010204P4";264845;1;1;1
"45129";"33002010204P4";265532;1;1;1
"45130";"33002010204P4";265582;1;1;1
"45131";"33002010204P4";265745;1;1;1
"45132";"33002010204P4";265753;1;1;1
"45133";"33002010204P4";265755;1;1;1
"45134";"33002010204P4";265757;1;1;1
"45135";"33002010204P4";265762;1;1;1
"45136";"33002010204P4";265764;2;2;1
"45137";"33002010204P4";265766;1;1;1
"45138";"33002010204P4";265769;1;1;1
"45139";"33002010204P4";265770;2;2;1
"45140";"33002010204P4";271491;1;1;1
"45141";"33002010204P4";275163;1;1;1
"45142";"33002010204P4";275170;1;1;1
"45143";"33002010204P4";275519;1;1;1
"45144";"33002010204P4";275726;1;1;1
"45145";"33002010204P4";295504;1;1;1
"45146";"33002010204P4";301926;2;2;1
"45147";"33002010204P4";301974;1;1;1
"45148";"33002010204P4";304507;2;2;1
"45149";"33002010204P4";304586;2;2;1
"45150";"33002010204P4";304600;1;1;1
"45151";"33002010204P4";304601;2;2;1
"45152";"33002010204P4";304604;1;1;1
"45153";"33002010204P4";304606;2;2;1
"45154";"33002010204P4";310437;1;1;1
"45155";"33002010204P4";310453;1;1;1
"45156";"33002010204P4";310471;2;2;1
"45157";"33002010204P4";310479;1;1;1
"45158";"33002010204P4";310480;1;1;1
"45159";"33002010204P4";310496;1;1;1
"45160";"33002010204P4";310497;2;2;1
"45161";"33002010204P4";310498;1;1;1
"45162";"33002010204P4";310499;1;1;1
"45163";"33002010204P4";310501;1;1;1
"45164";"33002010204P4";310512;1;1;1
"45165";"33002010204P4";310515;1;1;1
"45166";"33002010204P4";310516;2;2;1
"45167";"33002010204P4";310517;2;2;1
"45168";"33002010204P4";310520;1;1;1
"45169";"33002010204P4";310521;3;2;1,5
"45170";"33002010204P4";312397;1;1;1
"45171";"33002010204P4";314377;1;1;1
"45172";"33002010204P4";314389;1;1;1
"45173";"33002010204P4";314416;1;1;1
"45174";"33002010204P4";314441;1;1;1
"45175";"33002010204P4";316098;1;1;1
"45176";"33002010204P4";317054;2;2;1
"45177";"33002010204P4";318900;1;1;1
"45178";"33002010204P4";318940;1;1;1
"45179";"33002010204P4";341989;1;1;1
"45180";"33002010204P4";353136;3;2;1,5
"45181";"33002010204P4";353248;1;1;1
"45182";"33002010204P4";353265;2;2;1
"45183";"33002010204P4";353289;1;1;1
"45184";"33002010204P4";353301;2;2;1
"45185";"33002010204P4";353302;1;1;1
"45186";"33002010204P4";353313;1;1;1
"45187";"33002010204P4";353317;2;2;1
"45188";"33002010204P4";353318;1;1;1
"45189";"33002010204P4";353332;2;2;1
"45190";"33002010204P4";353426;1;2;0,5
"45191";"33002010204P4";353427;1;1;1
"45192";"33002010204P4";353441;2;2;1
"45193";"33002010204P4";353444;2;1;2
"45194";"33002010204P4";353446;2;2;1
"45195";"33002010204P4";353447;1;1;1
"45196";"33002010204P4";353460;1;1;1
"45197";"33002010204P4";406504;2;2;1
"45198";"33002010204P4";406535;1;1;1
"45199";"33002010204P4";406539;2;2;1
"45200";"33002010204P4";406548;2;2;1
"45201";"33002010204P4";406554;2;2;1
"45202";"33002010204P4";406557;2;2;1
"45203";"33002010204P4";406558;2;2;1
"45204";"33002010204P4";406559;2;2;1
"45205";"33002010204P4";406562;1;1;1
"45206";"33002010204P4";406591;2;2;1
"45207";"33002010204P4";411584;1;1;1
"45208";"33002010204P4";414096;2;2;1
"45209";"33002010208P0";247857;5;7;0,714285714285714
"45210";"33002010208P0";249418;1;1;1
"45211";"33002010208P0";251326;1;1;1
"45212";"33002010208P0";251327;2;2;1
"45213";"33002010208P0";252999;1;1;1
"45214";"33002010208P0";253132;2;2;1
"45215";"33002010208P0";253173;4;4;1
"45216";"33002010208P0";253174;2;2;1
"45217";"33002010208P0";253293;2;2;1
"45218";"33002010208P0";253294;2;2;1
"45219";"33002010208P0";253482;4;4;1
"45220";"33002010208P0";253658;3;3;1
"45221";"33002010208P0";267730;3;2;1,5
"45222";"33002010208P0";314576;1;2;0,5
"45223";"33002010208P0";314593;3;2;1,5
"45224";"33002010208P0";314594;1;1;1
"45225";"33002010208P0";314595;1;1;1
"45226";"33002010208P0";321684;3;3;1
"45227";"33002010208P0";356750;2;4;0,5
"45228";"33002010208P0";356798;2;2;1
"45229";"33002010208P0";356817;1;1;1
"45230";"33002010208P0";356822;1;1;1
"45231";"33002010208P0";356825;2;1;2
"45232";"33002010208P0";356826;3;2;1,5
"45233";"33002010208P0";357059;4;3;1,33333333333333
"45234";"33002010208P0";357074;1;1;1
"45235";"33002010208P0";357077;1;1;1
"45236";"33002010208P0";357079;2;2;1
"45237";"33002010208P0";404586;1;1;1
"45238";"33002010208P0";404615;6;6;1
"45239";"33002010208P0";404701;1;1;1
"45240";"33002010208P0";404704;2;1;2
"45241";"33002010208P0";404708;2;2;1
"45242";"33002010208P0";404732;3;3;1
"45243";"33002010208P0";404734;2;2;1
"45244";"33002010208P0";404751;2;2;1
"45245";"33002010208P0";404753;1;1;1
"45246";"33002010208P0";404763;4;4;1
"45247";"33002010208P0";404772;1;1;1
"45248";"33002010208P0";404784;2;2;1
"45249";"33002010208P0";404805;1;1;1
"45250";"33002010208P0";404826;1;1;1
"45251";"33002010208P0";404828;1;1;1
"45252";"33002010208P0";404831;1;1;1
"45253";"33002010208P0";404875;2;1;2
"45254";"33002010208P0";411341;1;1;1
"45255";"33002010208P0";413374;2;2;1
"45256";"33002010210P4";263000;1;1;1
"45257";"33002010210P4";263261;2;2;1
"45258";"33002010210P4";265121;1;1;1
"45259";"33002010210P4";284718;1;1;1
"45260";"33002010210P4";304040;1;1;1
"45261";"33002010210P4";305997;1;1;1
"45262";"33002010210P4";307631;3;1;3
"45263";"33002010210P4";315472;2;2;1
"45264";"33002010210P4";316673;1;1;1
"45265";"33002010210P4";354922;1;1;1
"45266";"33002010210P4";356213;1;1;1
"45267";"33002010210P4";401754;1;1;1
"45268";"33002010210P4";401880;3;1;3
"45269";"33002010210P4";402305;1;1;1
"45270";"33002010210P4";402306;1;1;1
"45271";"33002010210P4";402326;1;1;1
"45272";"33002010210P4";402383;1;1;1
"45273";"33002010210P4";402921;1;1;1
"45274";"33002010210P4";402951;3;1;3
"45275";"33002010210P4";402972;3;1;3
"45276";"33002010210P4";407421;1;1;1
"45277";"33002010210P4";407424;2;2;1
"45278";"33002010211P0";300239;1;1;1
"45279";"33002010211P0";405165;1;1;1
"45280";"33002010211P0";405182;1;1;1
"45281";"33002010211P0";422118;1;1;1
"45282";"33002010211P0";422138;1;1;1
"45283";"33002010212P7";294191;6;6;1
"45284";"33002010212P7";294274;1;1;1
"45285";"33002010212P7";294344;3;3;1
"45286";"33002010212P7";294357;1;1;1
"45287";"33002010212P7";317164;3;4;0,75
"45288";"33002010212P7";318314;7;4;1,75
"45289";"33002010212P7";320203;1;1;1
"45290";"33002010212P7";327012;3;2;1,5
"45291";"33002010212P7";331348;1;1;1
"45292";"33002010212P7";382472;2;3;0,666666666666667
"45293";"33002010212P7";407789;1;1;1
"45294";"33002010212P7";407863;1;1;1
"45295";"33002010212P7";407911;2;2;1
"45296";"33002010212P7";407922;5;4;1,25
"45297";"33002010212P7";408005;3;4;0,75
"45298";"33002010212P7";408028;2;1;2
"45299";"33002010212P7";408037;1;1;1
"45300";"33002010212P7";408038;3;3;1
"45301";"33002010212P7";408053;2;1;2
"45302";"33002010212P7";408060;2;1;2
"45303";"33002010212P7";408075;2;1;2
"45304";"33002010212P7";408078;5;6;0,833333333333333
"45305";"33002010212P7";408084;2;1;2
"45306";"33002010212P7";408087;2;4;0,5
"45307";"33002010212P7";408133;1;1;1
"45308";"33002010212P7";408874;4;4;1
"45309";"33002010212P7";408876;1;1;1
"45310";"33002010213P3";371079;1;2;0,5
"45311";"33002010213P3";371670;2;2;1
"45312";"33002010213P3";371684;1;2;0,5
"45313";"33002010213P3";374046;2;6;0,333333333333333
"45314";"33002010213P3";374917;3;4;0,75
"45315";"33002010214P0";259068;5;3;1,66666666666667
"45316";"33002010214P0";307707;1;3;0,333333333333333
"45317";"33002010214P0";307734;1;1;1
"45318";"33002010214P0";307735;1;2;0,5
"45319";"33002010214P0";307736;1;1;1
"45320";"33002010214P0";307748;1;1;1
"45321";"33002010214P0";307749;1;1;1
"45322";"33002010214P0";378514;1;2;0,5
"45323";"33002010214P0";389843;2;2;1
"45324";"33002010214P0";389881;2;2;1
"45325";"33002010214P0";419826;1;1;1
"45326";"33002010214P0";419838;2;3;0,666666666666667
"45327";"33002010216P2";348411;1;1;1
"45328";"33002010216P2";348412;1;1;1
"45329";"33002010216P2";353618;1;2;0,5
"45330";"33002010216P2";353621;2;2;1
"45331";"33002010216P2";353622;2;1;2
"45332";"33002010216P2";353623;5;4;1,25
"45333";"33002010216P2";353634;1;2;0,5
"45334";"33002010216P2";353635;1;3;0,333333333333333
"45335";"33002010216P2";354183;1;1;1
"45336";"33002010216P2";363310;2;1;2
"45337";"33002010218P5";419713;1;1;1
"45338";"33002010218P5";419715;1;1;1
"45339";"33002010218P5";419721;1;1;1
"45340";"33002010218P5";419722;1;1;1
"45341";"33002010218P5";419732;1;1;1
"45342";"33002010218P5";419733;1;1;1
"45343";"33002010218P5";419736;1;1;1
"45344";"33002010218P5";419893;1;1;1
"45345";"33002010219P1";298734;1;1;1
"45346";"33002010219P1";314445;5;6;0,833333333333333
"45347";"33002010219P1";368135;2;2;1
"45348";"33002010219P1";371135;2;3;0,666666666666667
"45349";"33002010219P1";374159;1;1;1
"45350";"33002010219P1";376936;1;1;1
"45351";"33002010219P1";377543;1;2;0,5
"45352";"33002010219P1";377704;7;7;1
"45353";"33002010219P1";377850;1;2;0,5
"45354";"33002010219P1";377956;2;3;0,666666666666667
"45355";"33002010219P1";379341;1;1;1
"45356";"33002010219P1";379574;4;4;1
"45357";"33002010219P1";379687;1;1;1
"45358";"33002010219P1";379777;1;1;1
"45359";"33002010219P1";382481;1;1;1
"45360";"33002010219P1";382662;3;2;1,5
"45361";"33002010219P1";382667;1;1;1
"45362";"33002010219P1";382697;6;7;0,857142857142857
"45363";"33002010219P1";383092;1;1;1
"45364";"33002010219P1";383342;2;2;1
"45365";"33002010219P1";411163;3;3;1
"45366";"33002010219P1";411351;1;1;1
"45367";"33002010219P1";411729;3;4;0,75
"45368";"33002010219P1";411741;3;4;0,75
"45369";"33002010219P1";411743;3;6;0,5
"45370";"33002010219P1";411790;3;5;0,6
"45371";"33002010219P1";411813;3;6;0,5
"45372";"33002010219P1";412086;2;1;2
"45373";"33002010219P1";416866;2;3;0,666666666666667
"45374";"33002010219P1";416888;1;1;1
"45375";"33002010219P1";419920;1;3;0,333333333333333
"45376";"33002010219P1";420418;3;4;0,75
"45377";"33002010219P1";421788;1;1;1
"45378";"33002010220P0";283382;7;5;1,4
"45379";"33002010220P0";283391;4;3;1,33333333333333
"45380";"33002010221P6";259187;1;1;1
"45381";"33002010221P6";262417;1;1;1
"45382";"33002010221P6";263750;1;1;1
"45383";"33002010221P6";402128;1;1;1
"45384";"33002010221P6";403200;2;2;1
"45385";"33002010221P6";403201;1;1;1
"45386";"33002010221P6";403616;1;1;1
"45387";"33002010221P6";403638;2;2;1
"45388";"33002010221P6";403640;2;2;1
"45389";"33002010221P6";408362;1;1;1
"45390";"33002010222P2";168303;1;1;1
"45391";"33002010222P2";242057;1;1;1
"45392";"33002010222P2";245523;1;2;0,5
"45393";"33002010222P2";245541;1;1;1
"45394";"33002010222P2";245869;1;1;1
"45395";"33002010222P2";246017;1;1;1
"45396";"33002010222P2";246053;1;1;1
"45397";"33002010222P2";246064;1;1;1
"45398";"33002010222P2";246075;1;1;1
"45399";"33002010222P2";246085;1;1;1
"45400";"33002010222P2";246431;1;1;1
"45401";"33002010222P2";246445;1;1;1
"45402";"33002010222P2";247153;1;1;1
"45403";"33002010222P2";247163;1;1;1
"45404";"33002010222P2";247167;1;1;1
"45405";"33002010222P2";247171;1;1;1
"45406";"33002010222P2";247745;1;1;1
"45407";"33002010222P2";247754;1;1;1
"45408";"33002010222P2";247784;1;2;0,5
"45409";"33002010222P2";247985;1;1;1
"45410";"33002010222P2";247988;1;1;1
"45411";"33002010222P2";248170;1;1;1
"45412";"33002010222P2";248177;1;1;1
"45413";"33002010222P2";252035;2;2;1
"45414";"33002010222P2";252381;1;1;1
"45415";"33002010222P2";252439;1;1;1
"45416";"33002010222P2";252574;1;1;1
"45417";"33002010222P2";252577;1;1;1
"45418";"33002010222P2";252579;1;1;1
"45419";"33002010222P2";252580;1;2;0,5
"45420";"33002010222P2";252639;1;1;1
"45421";"33002010222P2";252643;2;2;1
"45422";"33002010222P2";253079;1;1;1
"45423";"33002010222P2";253080;1;1;1
"45424";"33002010222P2";253085;1;1;1
"45425";"33002010222P2";284405;2;2;1
"45426";"33002010222P2";286311;1;1;1
"45427";"33002010222P2";303386;1;1;1
"45428";"33002010222P2";303387;1;1;1
"45429";"33002010222P2";303410;1;1;1
"45430";"33002010222P2";303430;1;1;1
"45431";"33002010222P2";303432;1;2;0,5
"45432";"33002010222P2";304028;1;1;1
"45433";"33002010222P2";306725;1;2;0,5
"45434";"33002010222P2";306753;1;2;0,5
"45435";"33002010222P2";307046;2;2;1
"45436";"33002010222P2";307049;1;2;0,5
"45437";"33002010222P2";307357;1;1;1
